TM_KEY_DAY,TM_KEY_WK,TM_KEY_MTH,TM_KEY_QTR,TM_KEY_YR,DAY_DESC,MONTH_DESC,QUARTER_DESC,CENTER,METRIC_GRP,COMP_CD,PRODUCT_GRP,METRIC_CD,METRIC_NAME,DIMENSION_KPI_FLAG,BG_FLAG,AGG_TYPE,RR_IND,GRY_IND,UOM,PERIOD,ACTUAL_SNAP,ACTUAL_AGG,TARGET_SNAP,TARGET_AGG,PPN_TM
20230512,2023019,202305,20232,2023,Friday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,90099506.89000003,,100809439.79926535,2023-07-03 21:59:11
20230513,2023019,202305,20232,2023,Saturday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,26816812.239999983,116916319.13000001,30274077.36352908,131083517.16279443,2023-07-03 21:59:11
20230514,2023019,202305,20232,2023,Sunday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,116916319.13000001,,131083517.16279443,2023-07-03 21:59:11
20230515,2023020,202305,20232,2023,Monday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,116916319.13000001,,131083517.16279443,2023-07-03 21:59:11
20230516,2023020,202305,20232,2023,Tuesday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,28178564.460000023,145094883.59000003,32172971.444661453,163256488.60745588,2023-07-03 21:59:11
20230517,2023020,202305,20232,2023,Wednesday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,145094883.59000003,,163256488.60745588,2023-07-03 21:59:11
20230518,2023020,202305,20232,2023,Thursday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,145094883.59000003,,163256488.60745588,2023-07-03 21:59:11
20230519,2023020,202305,20232,2023,Friday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,24947816.68,170042700.27000004,28116008.79586867,191372497.40332454,2023-07-03 21:59:11
20230520,2023020,202305,20232,2023,Saturday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,170042700.27000004,,191372497.40332454,2023-07-03 21:59:11
20230521,2023020,202305,20232,2023,Sunday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,170042700.27000004,,191372497.40332454,2023-07-03 21:59:11
20230522,2023021,202305,20232,2023,Monday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,25599036.109999996,195641736.38000003,28864970.537194595,220237467.94051915,2023-07-03 21:59:11
20230523,2023021,202305,20232,2023,Tuesday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,195641736.38000003,,220237467.94051915,2023-07-03 21:59:11
20230524,2023021,202305,20232,2023,Wednesday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,195641736.38000003,,220237467.94051915,2023-07-03 21:59:11
20230525,2023021,202305,20232,2023,Thursday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,25680233.46999998,221321969.85,28939279.03297996,249176746.97349912,2023-07-03 21:59:11
20230526,2023021,202305,20232,2023,Friday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,221321969.85,,249176746.97349912,2023-07-03 21:59:11
20230527,2023021,202305,20232,2023,Saturday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,221321969.85,,249176746.97349912,2023-07-03 21:59:11
20230528,2023021,202305,20232,2023,Sunday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,28206667.260000013,249528637.11,16599735.03515316,265776482.00865227,2023-07-03 21:59:11
20230529,2023022,202305,20232,2023,Monday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,249528637.11,,265776482.00865227,2023-07-03 21:59:11
20230530,2023022,202305,20232,2023,Tuesday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,249528637.11,,265776482.00865227,2023-07-03 21:59:11
20230531,2023022,202305,20232,2023,Wednesday,May,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,126691226.06000017,376219863.1700002,147839863.7213478,413616345.7300001,2023-07-03 21:59:11
20230601,2023022,202306,20232,2023,Thursday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,0.0,,,2023-07-03 21:59:11
20230602,2023022,202306,20232,2023,Friday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,41636672.32999996,41636672.32999996,47555946.32131711,47555946.32131711,2023-07-03 21:59:11
20230603,2023022,202306,20232,2023,Saturday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,41636672.32999996,,47555946.32131711,2023-07-03 21:59:11
20230604,2023022,202306,20232,2023,Sunday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,41636672.32999996,,47555946.32131711,2023-07-03 21:59:11
20230605,2023023,202306,20232,2023,Monday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,41636672.32999996,,47555946.32131711,2023-07-03 21:59:11
20230606,2023023,202306,20232,2023,Tuesday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,11570215.230000002,53206887.559999965,12000522.608220734,59556468.92953784,2023-07-03 21:59:11
20230607,2023023,202306,20232,2023,Wednesday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,53206887.559999965,,59556468.92953784,2023-07-03 21:59:11
20230608,2023023,202306,20232,2023,Thursday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,53206887.559999965,,59556468.92953784,2023-07-03 21:59:11
20230609,2023023,202306,20232,2023,Friday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,53206887.559999965,,59556468.92953784,2023-07-03 21:59:11
20230610,2023023,202306,20232,2023,Saturday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,35834932.49999998,89041820.05999994,41252970.86972746,100809439.7992653,2023-07-03 21:59:11
20230611,2023023,202306,20232,2023,Sunday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,89041820.05999994,,100809439.7992653,2023-07-03 21:59:11
20230612,2023024,202306,20232,2023,Monday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,89041820.05999994,,100809439.7992653,2023-07-03 21:59:11
20230613,2023024,202306,20232,2023,Tuesday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,26766467.199999988,115808287.25999993,30274077.363529064,131083517.16279437,2023-07-03 21:59:11
20230614,2023024,202306,20232,2023,Wednesday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,115808287.25999993,,131083517.16279437,2023-07-03 21:59:11
20230615,2023024,202306,20232,2023,Thursday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,115808287.25999993,,131083517.16279437,2023-07-03 21:59:11
20230616,2023024,202306,20232,2023,Friday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,27742461.950000003,143550749.20999992,32172971.44466144,163256488.6074558,2023-07-03 21:59:11
20230617,2023024,202306,20232,2023,Saturday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,143550749.20999992,,163256488.6074558,2023-07-03 21:59:11
20230618,2023024,202306,20232,2023,Sunday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,143550749.20999992,,163256488.6074558,2023-07-03 21:59:11
20230619,2023025,202306,20232,2023,Monday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,24647296.529999994,168198045.73999992,28116008.795868654,191372497.40332446,2023-07-03 21:59:11
20230620,2023025,202306,20232,2023,Tuesday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,168198045.73999992,,191372497.40332446,2023-07-03 21:59:11
20230621,2023025,202306,20232,2023,Wednesday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,168198045.73999992,,191372497.40332446,2023-07-03 21:59:11
20230622,2023025,202306,20232,2023,Thursday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,25232852.249999985,193430897.98999992,28864970.53719458,220237467.94051903,2023-07-03 21:59:11
20230623,2023025,202306,20232,2023,Friday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,193430897.98999992,,220237467.94051903,2023-07-03 21:59:11
20230624,2023025,202306,20232,2023,Saturday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,193430897.98999992,,220237467.94051903,2023-07-03 21:59:11
20230625,2023025,202306,20232,2023,Sunday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,25343636.34999999,218774534.3399999,28939279.032979947,249176746.973499,2023-07-03 21:59:11
20230626,2023026,202306,20232,2023,Monday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,218774534.3399999,,249176746.973499,2023-07-03 21:59:11
20230627,2023026,202306,20232,2023,Tuesday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,218774534.3399999,,249176746.973499,2023-07-03 21:59:11
20230628,2023026,202306,20232,2023,Wednesday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,28612033.030000005,247386567.36999992,16599735.03515315,265776482.00865215,2023-07-03 21:59:11
20230629,2023026,202306,20232,2023,Thursday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,247386567.36999992,,265776482.00865215,2023-07-03 21:59:11
20230630,2023026,202306,20232,2023,Friday,June,Quarter 2,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,19093727.170000006,266480294.5399999,147839863.72134775,413616345.7299999,2023-07-03 21:59:11
20230701,2023026,202307,20233,2023,Saturday,July,Quarter 3,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,0.0,,,2023-07-03 21:59:11
20230702,2023026,202307,20233,2023,Sunday,July,Quarter 3,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,0.0,,,2023-07-03 21:59:11
